INFO: Epochs:275 -- Batch size:480 
Batch: 4 <--> Loss: 0.04311204329133034 
Batch: 5 <--> Loss: 0.040206652134656906 
Batch: 6 <--> Loss: 0.04573507606983185 
Batch: 7 <--> Loss: 0.0438484363257885 
Batch: 8 <--> Loss: 0.041462596505880356 
Batch: 9 <--> Loss: 0.03946012258529663 
Batch: 10 <--> Loss: 0.040790773928165436 
Batch: 11 <--> Loss: 0.041748035699129105 
Batch: 12 <--> Loss: 0.04100130870938301 
Batch: 13 <--> Loss: 0.0374925434589386 
Batch: 14 <--> Loss: 0.044195812195539474 
Batch: 15 <--> Loss: 0.04409946873784065 
Batch: 16 <--> Loss: 0.03915189206600189 
Batch: 17 <--> Loss: 0.041963811963796616 
Batch: 18 <--> Loss: 0.03946053609251976 
Batch: 19 <--> Loss: 0.03818882256746292 
Batch: 20 <--> Loss: 0.037084564566612244 
Batch: 21 <--> Loss: 0.03940120339393616 
Batch: 22 <--> Loss: 0.03854689374566078 
Batch: 23 <--> Loss: 0.04055638238787651 
Batch: 24 <--> Loss: 0.034649722278118134 
Batch: 25 <--> Loss: 0.03805098682641983 
Batch: 26 <--> Loss: 0.03433694690465927 
Batch: 27 <--> Loss: 0.039303578436374664 
Batch: 28 <--> Loss: 0.03453095629811287 
Batch: 29 <--> Loss: 0.03841714188456535 
Batch: 30 <--> Loss: 0.03504844382405281 
Batch: 31 <--> Loss: 0.035202816128730774 
Batch: 32 <--> Loss: 0.037121132016181946 
Batch: 33 <--> Loss: 0.03412526473402977 
Batch: 34 <--> Loss: 0.03324057534337044 
Batch: 35 <--> Loss: 0.03330088034272194 
Batch: 36 <--> Loss: 0.035776425153017044 
Batch: 37 <--> Loss: 0.035501331090927124 
Epoc: 4Epoch: 3 
Batch: 1 <--> Loss: 0.03291001915931702 
Batch: 2 <--> Loss: 0.03430638834834099 
Batch: 3 <--> Loss: 0.03580004349350929 
Batch: 4 <--> Loss: 0.0349637009203434 
Batch: 5 <--> Loss: 0.03398067131638527 
Batch: 6 <--> Loss: 0.033105671405792236 
Batch: 7 <--> Loss: 0.03210563212633133 
Batch: 8 <--> Loss: 0.032572560012340546 
Batch: 9 <--> Loss: 0.030774174258112907 
Batch: 10 <--> Loss: 0.029884418472647667 
Batch: 11 <--> Loss: 0.03439553081989288 
Batch: 12 <--> Loss: 0.03176981210708618 
Batch: 13 <--> Loss: 0.031513653695583344 
Batch: 14 <--> Loss: 0.03154286369681358 
Batch: 15 <--> Loss: 0.03145267069339752 
Batch: 16 <--> Loss: 0.03470202162861824 
Batch: 17 <--> Loss: 0.033517684787511826 
Batch: 18 <--> Loss: 0.03201973810791969 
Batch: 19 <--> Loss: 0.03186856955289841 
Batch: 20 <--> Loss: 0.032227493822574615 
Batch: 21 <--> Loss: 0.030055195093154907 
Batch: 22 <--> Loss: 0.029896309599280357 
Batch: 23 <--> Loss: 0.029239941388368607 
Batch: 24 <--> Loss: 0.02967902272939682 
Batch: 25 <--> Loss: 0.03146854415535927 
Batch: 26 <--> Loss: 0.030221175402402878 
Batch: 27 <--> Loss: 0.03331119194626808 
Batch: 28 <--> Loss: 0.030416717752814293 
Batch: 29 <--> Loss: 0.029071420431137085 
Batch: 30 <--> Loss: 0.03371990844607353 
Batch: 31 <--> Loss: 0.028716450557112694 
Batch: 32 <--> Loss: 0.02835780754685402 
Batch: 33 <--> Loss: 0.026789160445332527 
Batch: 34 <--> Loss: 0.02753858081996441 
Batch: 35 <--> Loss: 0.0276411771774292 
Batch: 36 <--> Loss: 0.02831609547138214 
Batch: 37 <--> Loss: 0.027497053146362305 
Epoc: 5Epoch: 4 
Batch: 1 <--> Loss: 0.027056675404310226 
Batch: 2 <--> Loss: 0.02698543667793274 
Batch: 3 <--> Loss: 0.029683740809559822 
Batch: 4 <--> Loss: 0.026312878355383873 
Batch: 5 <--> Loss: 0.026886973530054092 
Batch: 6 <--> Loss: 0.026373667642474174 
Batch: 7 <--> Loss: 0.026305004954338074 
Batch: 8 <--> Loss: 0.027980433776974678 
Batch: 9 <--> Loss: 0.028884362429380417 
Batch: 10 <--> Loss: 0.029277123510837555 
Batch: 11 <--> Loss: 0.02738034725189209 
Batch: 12 <--> Loss: 0.028880883008241653 
Batch: 13 <--> Loss: 0.024168679490685463 
Batch: 14 <--> Loss: 0.029070870950818062 
Batch: 15 <--> Loss: 0.02397157810628414 
Batch: 16 <--> Loss: 0.023288598284125328 
Batch: 17 <--> Loss: 0.025881923735141754 
Batch: 18 <--> Loss: 0.0254830252379179 
Batch: 19 <--> Loss: 0.023729296401143074 
Batch: 20 <--> Loss: 0.027212301269173622 
Batch: 21 <--> Loss: 0.027165915817022324 
Batch: 22 <--> Loss: 0.02689816802740097 
Batch: 23 <--> Loss: 0.02607964351773262 
Batch: 24 <--> Loss: 0.02617502212524414 
Batch: 25 <--> Loss: 0.026615742594003677 
Batch: 26 <--> Loss: 0.026375381276011467 
Batch: 27 <--> Loss: 0.025399327278137207 
Batch: 28 <--> Loss: 0.023544440045952797 
Batch: 29 <--> Loss: 0.027065858244895935 
Batch: 30 <--> Loss: 0.024426011368632317 
Batch: 31 <--> Loss: 0.025251833721995354 
Batch: 32 <--> Loss: 0.022736312821507454 
Batch: 33 <--> Loss: 0.024920178577303886 
Batch: 34 <--> Loss: 0.022979920729994774 
Batch: 35 <--> Loss: 0.02444034442305565 
Batch: 36 <--> Loss: 0.02408834733068943 
Batch: 37 <--> Loss: 0.026256445795297623 
Epoc: 6Epoch: 5 
Batch: 1 <--> Loss: 0.025713637471199036 
Batch: 2 <--> Loss: 0.02553100697696209 
Batch: 3 <--> Loss: 0.025482209399342537 
Batch: 4 <--> Loss: 0.022654984146356583 
Batch: 5 <--> Loss: 0.02446809783577919 
Batch: 6 <--> Loss: 0.0244852714240551 
Batch: 7 <--> Loss: 0.023210177198052406 
Batch: 8 <--> Loss: 0.021890638396143913 
Batch: 9 <--> Loss: 0.02219868265092373 
Batch: 10 <--> Loss: 0.023803982883691788 
Batch: 11 <--> Loss: 0.024189196527004242 
Batch: 12 <--> Loss: 0.02244633249938488 
Batch: 13 <--> Loss: 0.024587424471974373 
Batch: 14 <--> Loss: 0.022490495815873146 
Batch: 15 <--> Loss: 0.021820606663823128 
Batch: 16 <--> Loss: 0.02230665646493435 
Batch: 17 <--> Loss: 0.02515760250389576 
Batch: 18 <--> Loss: 0.02344975247979164 
Batch: 19 <--> Loss: 0.024281242862343788 
Batch: 20 <--> Loss: 0.02301213890314102 
Batch: 21 <--> Loss: 0.021297184750437737 
Batch: 22 <--> Loss: 0.0240180604159832 
Batch: 23 <--> Loss: 0.022190144285559654 
Batch: 24 <--> Loss: 0.02277805469930172 
Batch: 25 <--> Loss: 0.021533384919166565 
Batch: 26 <--> Loss: 0.021063294261693954 
Batch: 27 <--> Loss: 0.02168363332748413 
Batch: 28 <--> Loss: 0.02141140215098858 
Batch: 29 <--> Loss: 0.022740796208381653 
Batch: 30 <--> Loss: 0.02203623577952385 
Batch: 31 <--> Loss: 0.0249016210436821 
Batch: 32 <--> Loss: 0.02303682640194893 
Batch: 33 <--> Loss: 0.022139685228466988 
Batch: 34 <--> Loss: 0.02095332369208336 
Batch: 35 <--> Loss: 0.020966211333870888 
Batch: 36 <--> Loss: 0.020030371844768524 
Batch: 37 <--> Loss: 0.023656366392970085 
Epoc: 7Epoch: 6 
Batch: 1 <--> Loss: 0.02090511843562126 
Batch: 2 <--> Loss: 0.020239440724253654 
Batch: 3 <--> Loss: 0.021896187216043472 
Batch: 4 <--> Loss: 0.020154185593128204 
Batch: 5 <--> Loss: 0.021881671622395515 
Batch: 6 <--> Loss: 0.022940699011087418 
Batch: 7 <--> Loss: 0.021141517907381058 
Batch: 8 <--> Loss: 0.02010159008204937 
Batch: 9 <--> Loss: 0.021555831655859947 
Batch: 10 <--> Loss: 0.021542754024267197 
Batch: 11 <--> Loss: 0.02175237610936165 
Batch: 12 <--> Loss: 0.021620364859700203 
Batch: 13 <--> Loss: 0.02118140645325184 
Batch: 14 <--> Loss: 0.022148150950670242 
Batch: 15 <--> Loss: 0.021451493725180626 
Batch: 16 <--> Loss: 0.021580006927251816 
Batch: 17 <--> Loss: 0.022224096581339836 
Batch: 18 <--> Loss: 0.021252302452921867 
Batch: 19 <--> Loss: 0.02160404808819294 
Batch: 20 <--> Loss: 0.021624557673931122 
Batch: 21 <--> Loss: 0.021909335628151894 
Batch: 22 <--> Loss: 0.020189078524708748 
Batch: 23 <--> Loss: 0.02058851160109043 
Batch: 24 <--> Loss: 0.020342649891972542 
Batch: 25 <--> Loss: 0.02000824175775051 
Batch: 26 <--> Loss: 0.02084304764866829 
Batch: 27 <--> Loss: 0.02087291143834591 
Batch: 28 <--> Loss: 0.019216006621718407 
Batch: 29 <--> Loss: 0.018267996609210968 
Batch: 30 <--> Loss: 0.021955415606498718 
Batch: 31 <--> Loss: 0.022064274176955223 
Batch: 32 <--> Loss: 0.019830144941806793 
Batch: 33 <--> Loss: 0.02071322500705719 
Batch: 34 <--> Loss: 0.018147338181734085 
Batch: 35 <--> Loss: 0.019807372242212296 
Batch: 36 <--> Loss: 0.0197592880576849 
Batch: 37 <--> Loss: 0.01939818635582924 
Epoc: 8Epoch: 7 
Batch: 1 <--> Loss: 0.0225429218262434 
Batch: 2 <--> Loss: 0.01963149756193161 
Batch: 3 <--> Loss: 0.019704611971974373 
Batch: 4 <--> Loss: 0.018850915133953094 
Batch: 5 <--> Loss: 0.020530276000499725 
Batch: 6 <--> Loss: 0.019922316074371338 
Batch: 7 <--> Loss: 0.019716491922736168 
Batch: 8 <--> Loss: 0.01921958662569523 
Batch: 9 <--> Loss: 0.020135750994086266 
Batch: 10 <--> Loss: 0.017468946054577827 
Batch: 11 <--> Loss: 0.02018495835363865 
Batch: 12 <--> Loss: 0.01908755861222744 
Batch: 13 <--> Loss: 0.01964643970131874 
Batch: 14 <--> Loss: 0.01835390366613865 
Batch: 15 <--> Loss: 0.021182099357247353 
Batch: 16 <--> Loss: 0.019820455461740494 
Batch: 17 <--> Loss: 0.019206078723073006 
Batch: 18 <--> Loss: 0.01889645680785179 
Batch: 19 <--> Loss: 0.021125461906194687 
Batch: 20 <--> Loss: 0.020202793180942535 
Batch: 21 <--> Loss: 0.021295184269547462 
Batch: 22 <--> Loss: 0.018179424107074738 
Batch: 23 <--> Loss: 0.018941545858979225 
Batch: 24 <--> Loss: 0.019757449626922607 
Batch: 25 <--> Loss: 0.017714787274599075 
Batch: 26 <--> Loss: 0.018482010811567307 
Batch: 27 <--> Loss: 0.018881937488913536 
Batch: 28 <--> Loss: 0.022292012348771095 
Batch: 29 <--> Loss: 0.01802922785282135 
Batch: 30 <--> Loss: 0.018737809732556343 
Batch: 31 <--> Loss: 0.01851615309715271 
Batch: 32 <--> Loss: 0.01908828876912594 
Batch: 33 <--> Loss: 0.018184663727879524 
Batch: 34 <--> Loss: 0.01802576519548893 
Batch: 35 <--> Loss: 0.016890855506062508 
Batch: 36 <--> Loss: 0.01867559365928173 
Batch: 37 <--> Loss: 0.018820440396666527 
Epoc: 9Epoch: 8 
Batch: 1 <--> Loss: 0.02022188901901245 
Batch: 2 <--> Loss: 0.017826659604907036 
Batch: 3 <--> Loss: 0.016642291098833084 
Batch: 4 <--> Loss: 0.018771091476082802 
Batch: 5 <--> Loss: 0.01861639879643917 
Batch: 6 <--> Loss: 0.018339263275265694 
Batch: 7 <--> Loss: 0.019232377409934998 
Batch: 8 <--> Loss: 0.01831420511007309 
Batch: 9 <--> Loss: 0.018042903393507004 
Batch: 10 <--> Loss: 0.01811523735523224 
Batch: 11 <--> Loss: 0.017209744080901146 
Batch: 12 <--> Loss: 0.018363695591688156 
Batch: 13 <--> Loss: 0.02041359804570675 
Batch: 14 <--> Loss: 0.018554696813225746 
Batch: 15 <--> Loss: 0.017134077847003937 
Batch: 16 <--> Loss: 0.017090430483222008 
Batch: 17 <--> Loss: 0.018817169591784477 
Batch: 18 <--> Loss: 0.018885869532823563 
Batch: 19 <--> Loss: 0.01672949269413948 
Batch: 20 <--> Loss: 0.01757797785103321 
Batch: 21 <--> Loss: 0.01745092310011387 
Batch: 22 <--> Loss: 0.019314464181661606 
Batch: 23 <--> Loss: 0.016797566786408424 
Batch: 24 <--> Loss: 0.016733648255467415 
Batch: 25 <--> Loss: 0.019906220957636833 
Batch: 26 <--> Loss: 0.01999327912926674 
Batch: 27 <--> Loss: 0.016792766749858856 
Batch: 28 <--> Loss: 0.018507007509469986 
Batch: 29 <--> Loss: 0.017352836206555367 
Batch: 30 <--> Loss: 0.016073165461421013 
Batch: 31 <--> Loss: 0.018714681267738342 
Batch: 32 <--> Loss: 0.017082680016756058 
Batch: 33 <--> Loss: 0.017741424962878227 
Batch: 34 <--> Loss: 0.017293963581323624 
Batch: 35 <--> Loss: 0.018908949568867683 
Batch: 36 <--> Loss: 0.016790270805358887 
Batch: 37 <--> Loss: 0.015623814426362514 
Epoc: 10Epoch: 9 
Batch: 1 <--> Loss: 0.017249424010515213 
Batch: 2 <--> Loss: 0.018634824082255363 
Batch: 3 <--> Loss: 0.017437035217881203 
Batch: 4 <--> Loss: 0.01597343571484089 
Batch: 5 <--> Loss: 0.01827014610171318 
Batch: 6 <--> Loss: 0.017162567004561424 
Batch: 7 <--> Loss: 0.01761520840227604 
Batch: 8 <--> Loss: 0.019546974450349808 
Batch: 9 <--> Loss: 0.016573024913668633 
Batch: 10 <--> Loss: 0.018423037603497505 
Batch: 11 <--> Loss: 0.01654370129108429 
Batch: 12 <--> Loss: 0.017976902425289154 
Batch: 13 <--> Loss: 0.01602180302143097 
Batch: 14 <--> Loss: 0.017587335780262947 
Batch: 15 <--> Loss: 0.01866876892745495 
Batch: 16 <--> Loss: 0.017275718972086906 
Batch: 17 <--> Loss: 0.016297174617648125 
Batch: 18 <--> Loss: 0.016200292855501175 
Batch: 19 <--> Loss: 0.017138082534074783 
Batch: 20 <--> Loss: 0.015602772124111652 
Batch: 21 <--> Loss: 0.017537418752908707 
Batch: 22 <--> Loss: 0.016717759892344475 
Batch: 23 <--> Loss: 0.014911245554685593 
Batch: 24 <--> Loss: 0.016297081485390663 
Batch: 25 <--> Loss: 0.016997935250401497 
Batch: 26 <--> Loss: 0.01682073064148426 
Batch: 27 <--> Loss: 0.015965623781085014 
Batch: 28 <--> Loss: 0.018234139308333397 
Batch: 29 <--> Loss: 0.016303298994898796 
Batch: 30 <--> Loss: 0.018175847828388214 
Batch: 31 <--> Loss: 0.0165338683873415 
Batch: 32 <--> Loss: 0.014516439288854599 
Batch: 33 <--> Loss: 0.016916586086153984 
Batch: 34 <--> Loss: 0.016073383390903473 
Batch: 35 <--> Loss: 0.01669854298233986 
Batch: 36 <--> Loss: 0.01800510287284851 
Batch: 37 <--> Loss: 0.01577194780111313 
MSE: 0.01727665588259697 
MAE: 0.10182563960552216 
R2: -1.5548299871988336 
Time: 3050.9961206912994
